PJME_MW,dow,doy,year,month,quarter,hour,weekday,woy,dom,season,weekend
35167.0,0,222,2015,8,3,10,0,33,10,3,0
36586.0,0,222,2015,8,3,11,0,33,10,3,0
37412.0,0,222,2015,8,3,12,0,33,10,3,0
37946.0,0,222,2015,8,3,13,0,33,10,3,0
38442.0,0,222,2015,8,3,14,0,33,10,3,0
38626.0,0,222,2015,8,3,15,0,33,10,3,0
38545.0,0,222,2015,8,3,16,0,33,10,3,0
38227.0,0,222,2015,8,3,17,0,33,10,3,0
37940.0,0,222,2015,8,3,18,0,33,10,3,0
37167.0,0,222,2015,8,3,19,0,33,10,3,0
36712.0,0,222,2015,8,3,20,0,33,10,3,0
36983.0,0,222,2015,8,3,21,0,33,10,3,0
35859.0,0,222,2015,8,3,22,0,33,10,3,0
33334.0,0,222,2015,8,3,23,0,33,10,3,0
30822.0,1,223,2015,8,3,0,1,33,11,3,0
28663.0,1,223,2015,8,3,1,1,33,11,3,0
27349.0,1,223,2015,8,3,2,1,33,11,3,0
26496.0,1,223,2015,8,3,3,1,33,11,3,0
26098.0,1,223,2015,8,3,4,1,33,11,3,0
26498.0,1,223,2015,8,3,5,1,33,11,3,0
28123.0,1,223,2015,8,3,6,1,33,11,3,0
30679.0,1,223,2015,8,3,7,1,33,11,3,0
32785.0,1,223,2015,8,3,8,1,33,11,3,0
34399.0,1,223,2015,8,3,9,1,33,11,3,0
35797.0,1,223,2015,8,3,10,1,33,11,3,0
37360.0,1,223,2015,8,3,11,1,33,11,3,0
38489.0,1,223,2015,8,3,12,1,33,11,3,0
39506.0,1,223,2015,8,3,13,1,33,11,3,0
40763.0,1,223,2015,8,3,14,1,33,11,3,0
41769.0,1,223,2015,8,3,15,1,33,11,3,0
42323.0,1,223,2015,8,3,16,1,33,11,3,0
42835.0,1,223,2015,8,3,17,1,33,11,3,0
42728.0,1,223,2015,8,3,18,1,33,11,3,0
41785.0,1,223,2015,8,3,19,1,33,11,3,0
40344.0,1,223,2015,8,3,20,1,33,11,3,0
39869.0,1,223,2015,8,3,21,1,33,11,3,0
38427.0,1,223,2015,8,3,22,1,33,11,3,0
35371.0,1,223,2015,8,3,23,1,33,11,3,0
32214.0,2,224,2015,8,3,0,2,33,12,3,0
29568.0,2,224,2015,8,3,1,2,33,12,3,0
27714.0,2,224,2015,8,3,2,2,33,12,3,0
26565.0,2,224,2015,8,3,3,2,33,12,3,0
25870.0,2,224,2015,8,3,4,2,33,12,3,0
25874.0,2,224,2015,8,3,5,2,33,12,3,0
27151.0,2,224,2015,8,3,6,2,33,12,3,0
29093.0,2,224,2015,8,3,7,2,33,12,3,0
31415.0,2,224,2015,8,3,8,2,33,12,3,0
33567.0,2,224,2015,8,3,9,2,33,12,3,0
35353.0,2,224,2015,8,3,10,2,33,12,3,0
37047.0,2,224,2015,8,3,11,2,33,12,3,0
38480.0,2,224,2015,8,3,12,2,33,12,3,0
39445.0,2,224,2015,8,3,13,2,33,12,3,0
40197.0,2,224,2015,8,3,14,2,33,12,3,0
41251.0,2,224,2015,8,3,15,2,33,12,3,0
42229.0,2,224,2015,8,3,16,2,33,12,3,0
42922.0,2,224,2015,8,3,17,2,33,12,3,0
43029.0,2,224,2015,8,3,18,2,33,12,3,0
41766.0,2,224,2015,8,3,19,2,33,12,3,0
39770.0,2,224,2015,8,3,20,2,33,12,3,0
38852.0,2,224,2015,8,3,21,2,33,12,3,0
37161.0,2,224,2015,8,3,22,2,33,12,3,0
33938.0,2,224,2015,8,3,23,2,33,12,3,0
30718.0,3,225,2015,8,3,0,3,33,13,3,0
28093.0,3,225,2015,8,3,1,3,33,13,3,0
26337.0,3,225,2015,8,3,2,3,33,13,3,0
25256.0,3,225,2015,8,3,3,3,33,13,3,0
24634.0,3,225,2015,8,3,4,3,33,13,3,0
24748.0,3,225,2015,8,3,5,3,33,13,3,0
26062.0,3,225,2015,8,3,6,3,33,13,3,0
27865.0,3,225,2015,8,3,7,3,33,13,3,0
30135.0,3,225,2015,8,3,8,3,33,13,3,0
32204.0,3,225,2015,8,3,9,3,33,13,3,0
34042.0,3,225,2015,8,3,10,3,33,13,3,0
35691.0,3,225,2015,8,3,11,3,33,13,3,0
37100.0,3,225,2015,8,3,12,3,33,13,3,0
38243.0,3,225,2015,8,3,13,3,33,13,3,0
39270.0,3,225,2015,8,3,14,3,33,13,3,0
40088.0,3,225,2015,8,3,15,3,33,13,3,0
40885.0,3,225,2015,8,3,16,3,33,13,3,0
41567.0,3,225,2015,8,3,17,3,33,13,3,0
41653.0,3,225,2015,8,3,18,3,33,13,3,0
40478.0,3,225,2015,8,3,19,3,33,13,3,0
38504.0,3,225,2015,8,3,20,3,33,13,3,0
37645.0,3,225,2015,8,3,21,3,33,13,3,0
35836.0,3,225,2015,8,3,22,3,33,13,3,0
32693.0,3,225,2015,8,3,23,3,33,13,3,0
29667.0,4,226,2015,8,3,0,4,33,14,3,0
27145.0,4,226,2015,8,3,1,4,33,14,3,0
25464.0,4,226,2015,8,3,2,4,33,14,3,0
24448.0,4,226,2015,8,3,3,4,33,14,3,0
23805.0,4,226,2015,8,3,4,4,33,14,3,0
23926.0,4,226,2015,8,3,5,4,33,14,3,0
25166.0,4,226,2015,8,3,6,4,33,14,3,0
26794.0,4,226,2015,8,3,7,4,33,14,3,0
28953.0,4,226,2015,8,3,8,4,33,14,3,0
31212.0,4,226,2015,8,3,9,4,33,14,3,0
33243.0,4,226,2015,8,3,10,4,33,14,3,0
35239.0,4,226,2015,8,3,11,4,33,14,3,0
37043.0,4,226,2015,8,3,12,4,33,14,3,0
38744.0,4,226,2015,8,3,13,4,33,14,3,0
40478.0,4,226,2015,8,3,14,4,33,14,3,0
42110.0,4,226,2015,8,3,15,4,33,14,3,0
43484.0,4,226,2015,8,3,16,4,33,14,3,0
44494.0,4,226,2015,8,3,17,4,33,14,3,0
44703.0,4,226,2015,8,3,18,4,33,14,3,0
43413.0,4,226,2015,8,3,19,4,33,14,3,0
41183.0,4,226,2015,8,3,20,4,33,14,3,0
40136.0,4,226,2015,8,3,21,4,33,14,3,0
38294.0,4,226,2015,8,3,22,4,33,14,3,0
35277.0,4,226,2015,8,3,23,4,33,14,3,0
32193.0,5,227,2015,8,3,0,5,33,15,3,1
29380.0,5,227,2015,8,3,1,5,33,15,3,1
27467.0,5,227,2015,8,3,2,5,33,15,3,1
26091.0,5,227,2015,8,3,3,5,33,15,3,1
25250.0,5,227,2015,8,3,4,5,33,15,3,1
24770.0,5,227,2015,8,3,5,5,33,15,3,1
24987.0,5,227,2015,8,3,6,5,33,15,3,1
25295.0,5,227,2015,8,3,7,5,33,15,3,1
26807.0,5,227,2015,8,3,8,5,33,15,3,1
29633.0,5,227,2015,8,3,9,5,33,15,3,1
32512.0,5,227,2015,8,3,10,5,33,15,3,1
35272.0,5,227,2015,8,3,11,5,33,15,3,1
37721.0,5,227,2015,8,3,12,5,33,15,3,1
39845.0,5,227,2015,8,3,13,5,33,15,3,1
41465.0,5,227,2015,8,3,14,5,33,15,3,1
42904.0,5,227,2015,8,3,15,5,33,15,3,1
44067.0,5,227,2015,8,3,16,5,33,15,3,1
44898.0,5,227,2015,8,3,17,5,33,15,3,1
44932.0,5,227,2015,8,3,18,5,33,15,3,1
43940.0,5,227,2015,8,3,19,5,33,15,3,1
41872.0,5,227,2015,8,3,20,5,33,15,3,1
40880.0,5,227,2015,8,3,21,5,33,15,3,1
39057.0,5,227,2015,8,3,22,5,33,15,3,1
36277.0,5,227,2015,8,3,23,5,33,15,3,1
33226.0,6,228,2015,8,3,0,6,33,16,3,1
30498.0,6,228,2015,8,3,1,6,33,16,3,1
28475.0,6,228,2015,8,3,2,6,33,16,3,1
27027.0,6,228,2015,8,3,3,6,33,16,3,1
26014.0,6,228,2015,8,3,4,6,33,16,3,1
25430.0,6,228,2015,8,3,5,6,33,16,3,1
25331.0,6,228,2015,8,3,6,6,33,16,3,1
25215.0,6,228,2015,8,3,7,6,33,16,3,1
26514.0,6,228,2015,8,3,8,6,33,16,3,1
29264.0,6,228,2015,8,3,9,6,33,16,3,1
32411.0,6,228,2015,8,3,10,6,33,16,3,1
35596.0,6,228,2015,8,3,11,6,33,16,3,1
38734.0,6,228,2015,8,3,12,6,33,16,3,1
41311.0,6,228,2015,8,3,13,6,33,16,3,1
43377.0,6,228,2015,8,3,14,6,33,16,3,1
44800.0,6,228,2015,8,3,15,6,33,16,3,1
45942.0,6,228,2015,8,3,16,6,33,16,3,1
46786.0,6,228,2015,8,3,17,6,33,16,3,1
47115.0,6,228,2015,8,3,18,6,33,16,3,1
46298.0,6,228,2015,8,3,19,6,33,16,3,1
44502.0,6,228,2015,8,3,20,6,33,16,3,1
43882.0,6,228,2015,8,3,21,6,33,16,3,1
41875.0,6,228,2015,8,3,22,6,33,16,3,1
38600.0,6,228,2015,8,3,23,6,33,16,3,1
35228.0,0,229,2015,8,3,0,0,34,17,3,0
32376.0,0,229,2015,8,3,1,0,34,17,3,0
30304.0,0,229,2015,8,3,2,0,34,17,3,0
29066.0,0,229,2015,8,3,3,0,34,17,3,0
28341.0,0,229,2015,8,3,4,0,34,17,3,0
28458.0,0,229,2015,8,3,5,0,34,17,3,0
29871.0,0,229,2015,8,3,6,0,34,17,3,0
31858.0,0,229,2015,8,3,7,0,34,17,3,0
34323.0,0,229,2015,8,3,8,0,34,17,3,0
37128.0,0,229,2015,8,3,9,0,34,17,3,0
40112.0,0,229,2015,8,3,10,0,34,17,3,0
43396.0,0,229,2015,8,3,11,0,34,17,3,0
46544.0,0,229,2015,8,3,12,0,34,17,3,0
49168.0,0,229,2015,8,3,13,0,34,17,3,0
51198.0,0,229,2015,8,3,14,0,34,17,3,0
52323.0,0,229,2015,8,3,15,0,34,17,3,0
52678.0,0,229,2015,8,3,16,0,34,17,3,0
52935.0,0,229,2015,8,3,17,0,34,17,3,0
52614.0,0,229,2015,8,3,18,0,34,17,3,0
51139.0,0,229,2015,8,3,19,0,34,17,3,0
49215.0,0,229,2015,8,3,20,0,34,17,3,0
48327.0,0,229,2015,8,3,21,0,34,17,3,0
45597.0,0,229,2015,8,3,22,0,34,17,3,0
41421.0,0,229,2015,8,3,23,0,34,17,3,0
37491.0,1,230,2015,8,3,0,1,34,18,3,0
34342.0,1,230,2015,8,3,1,1,34,18,3,0
32141.0,1,230,2015,8,3,2,1,34,18,3,0
30697.0,1,230,2015,8,3,3,1,34,18,3,0
29881.0,1,230,2015,8,3,4,1,34,18,3,0
29798.0,1,230,2015,8,3,5,1,34,18,3,0
31125.0,1,230,2015,8,3,6,1,34,18,3,0
33270.0,1,230,2015,8,3,7,1,34,18,3,0
35635.0,1,230,2015,8,3,8,1,34,18,3,0
37955.0,1,230,2015,8,3,9,1,34,18,3,0
40385.0,1,230,2015,8,3,10,1,34,18,3,0
43110.0,1,230,2015,8,3,11,1,34,18,3,0
45894.0,1,230,2015,8,3,12,1,34,18,3,0
48107.0,1,230,2015,8,3,13,1,34,18,3,0
49781.0,1,230,2015,8,3,14,1,34,18,3,0
50642.0,1,230,2015,8,3,15,1,34,18,3,0
50923.0,1,230,2015,8,3,16,1,34,18,3,0
50967.0,1,230,2015,8,3,17,1,34,18,3,0
50418.0,1,230,2015,8,3,18,1,34,18,3,0
48489.0,1,230,2015,8,3,19,1,34,18,3,0
46566.0,1,230,2015,8,3,20,1,34,18,3,0
45965.0,1,230,2015,8,3,21,1,34,18,3,0
43643.0,1,230,2015,8,3,22,1,34,18,3,0
39983.0,1,230,2015,8,3,23,1,34,18,3,0
36431.0,2,231,2015,8,3,0,2,34,19,3,0
33619.0,2,231,2015,8,3,1,2,34,19,3,0
31786.0,2,231,2015,8,3,2,2,34,19,3,0
30617.0,2,231,2015,8,3,3,2,34,19,3,0
30095.0,2,231,2015,8,3,4,2,34,19,3,0
30264.0,2,231,2015,8,3,5,2,34,19,3,0
31878.0,2,231,2015,8,3,6,2,34,19,3,0
34349.0,2,231,2015,8,3,7,2,34,19,3,0
36774.0,2,231,2015,8,3,8,2,34,19,3,0
39117.0,2,231,2015,8,3,9,2,34,19,3,0
41290.0,2,231,2015,8,3,10,2,34,19,3,0
43672.0,2,231,2015,8,3,11,2,34,19,3,0
45750.0,2,231,2015,8,3,12,2,34,19,3,0
47557.0,2,231,2015,8,3,13,2,34,19,3,0
48855.0,2,231,2015,8,3,14,2,34,19,3,0
49427.0,2,231,2015,8,3,15,2,34,19,3,0
49604.0,2,231,2015,8,3,16,2,34,19,3,0
49259.0,2,231,2015,8,3,17,2,34,19,3,0
48869.0,2,231,2015,8,3,18,2,34,19,3,0
47467.0,2,231,2015,8,3,19,2,34,19,3,0
45782.0,2,231,2015,8,3,20,2,34,19,3,0
45300.0,2,231,2015,8,3,21,2,34,19,3,0
43245.0,2,231,2015,8,3,22,2,34,19,3,0
39914.0,2,231,2015,8,3,23,2,34,19,3,0
36507.0,3,232,2015,8,3,0,3,34,20,3,0
33831.0,3,232,2015,8,3,1,3,34,20,3,0
32060.0,3,232,2015,8,3,2,3,34,20,3,0
30935.0,3,232,2015,8,3,3,3,34,20,3,0
30460.0,3,232,2015,8,3,4,3,34,20,3,0
30748.0,3,232,2015,8,3,5,3,34,20,3,0
32458.0,3,232,2015,8,3,6,3,34,20,3,0
34994.0,3,232,2015,8,3,7,3,34,20,3,0
37324.0,3,232,2015,8,3,8,3,34,20,3,0
39657.0,3,232,2015,8,3,9,3,34,20,3,0
41757.0,3,232,2015,8,3,10,3,34,20,3,0
43774.0,3,232,2015,8,3,11,3,34,20,3,0
45548.0,3,232,2015,8,3,12,3,34,20,3,0
46689.0,3,232,2015,8,3,13,3,34,20,3,0
47341.0,3,232,2015,8,3,14,3,34,20,3,0
47332.0,3,232,2015,8,3,15,3,34,20,3,0
46924.0,3,232,2015,8,3,16,3,34,20,3,0
46676.0,3,232,2015,8,3,17,3,34,20,3,0
45990.0,3,232,2015,8,3,18,3,34,20,3,0
44671.0,3,232,2015,8,3,19,3,34,20,3,0
43624.0,3,232,2015,8,3,20,3,34,20,3,0
43189.0,3,232,2015,8,3,21,3,34,20,3,0
41385.0,3,232,2015,8,3,22,3,34,20,3,0
38414.0,3,232,2015,8,3,23,3,34,20,3,0
35279.0,4,233,2015,8,3,0,4,34,21,3,0
32749.0,4,233,2015,8,3,1,4,34,21,3,0
30838.0,4,233,2015,8,3,2,4,34,21,3,0
29607.0,4,233,2015,8,3,3,4,34,21,3,0
28931.0,4,233,2015,8,3,4,4,34,21,3,0
28849.0,4,233,2015,8,3,5,4,34,21,3,0
30030.0,4,233,2015,8,3,6,4,34,21,3,0
31933.0,4,233,2015,8,3,7,4,34,21,3,0
33749.0,4,233,2015,8,3,8,4,34,21,3,0
35822.0,4,233,2015,8,3,9,4,34,21,3,0
37598.0,4,233,2015,8,3,10,4,34,21,3,0
39251.0,4,233,2015,8,3,11,4,34,21,3,0
40683.0,4,233,2015,8,3,12,4,34,21,3,0
41862.0,4,233,2015,8,3,13,4,34,21,3,0
43100.0,4,233,2015,8,3,14,4,34,21,3,0
44309.0,4,233,2015,8,3,15,4,34,21,3,0
45164.0,4,233,2015,8,3,16,4,34,21,3,0
45658.0,4,233,2015,8,3,17,4,34,21,3,0
45285.0,4,233,2015,8,3,18,4,34,21,3,0
43466.0,4,233,2015,8,3,19,4,34,21,3,0
41021.0,4,233,2015,8,3,20,4,34,21,3,0
39868.0,4,233,2015,8,3,21,4,34,21,3,0
37727.0,4,233,2015,8,3,22,4,34,21,3,0
34732.0,4,233,2015,8,3,23,4,34,21,3,0
31531.0,5,234,2015,8,3,0,5,34,22,3,1
28864.0,5,234,2015,8,3,1,5,34,22,3,1
26935.0,5,234,2015,8,3,2,5,34,22,3,1
25603.0,5,234,2015,8,3,3,5,34,22,3,1
24664.0,5,234,2015,8,3,4,5,34,22,3,1
24230.0,5,234,2015,8,3,5,5,34,22,3,1
24384.0,5,234,2015,8,3,6,5,34,22,3,1
24670.0,5,234,2015,8,3,7,5,34,22,3,1
25818.0,5,234,2015,8,3,8,5,34,22,3,1
28094.0,5,234,2015,8,3,9,5,34,22,3,1
30268.0,5,234,2015,8,3,10,5,34,22,3,1
31918.0,5,234,2015,8,3,11,5,34,22,3,1
33262.0,5,234,2015,8,3,12,5,34,22,3,1
34381.0,5,234,2015,8,3,13,5,34,22,3,1
35387.0,5,234,2015,8,3,14,5,34,22,3,1
36405.0,5,234,2015,8,3,15,5,34,22,3,1
37317.0,5,234,2015,8,3,16,5,34,22,3,1
38164.0,5,234,2015,8,3,17,5,34,22,3,1
38412.0,5,234,2015,8,3,18,5,34,22,3,1
37551.0,5,234,2015,8,3,19,5,34,22,3,1
35695.0,5,234,2015,8,3,20,5,34,22,3,1
35065.0,5,234,2015,8,3,21,5,34,22,3,1
33377.0,5,234,2015,8,3,22,5,34,22,3,1
30988.0,5,234,2015,8,3,23,5,34,22,3,1
28392.0,6,235,2015,8,3,0,6,34,23,3,1
26219.0,6,235,2015,8,3,1,6,34,23,3,1
24571.0,6,235,2015,8,3,2,6,34,23,3,1
23455.0,6,235,2015,8,3,3,6,34,23,3,1
22824.0,6,235,2015,8,3,4,6,34,23,3,1
22465.0,6,235,2015,8,3,5,6,34,23,3,1
22574.0,6,235,2015,8,3,6,6,34,23,3,1
22603.0,6,235,2015,8,3,7,6,34,23,3,1
23577.0,6,235,2015,8,3,8,6,34,23,3,1
25607.0,6,235,2015,8,3,9,6,34,23,3,1
27877.0,6,235,2015,8,3,10,6,34,23,3,1
29884.0,6,235,2015,8,3,11,6,34,23,3,1
31681.0,6,235,2015,8,3,12,6,34,23,3,1
33315.0,6,235,2015,8,3,13,6,34,23,3,1
34894.0,6,235,2015,8,3,14,6,34,23,3,1
36094.0,6,235,2015,8,3,15,6,34,23,3,1
37162.0,6,235,2015,8,3,16,6,34,23,3,1
38258.0,6,235,2015,8,3,17,6,34,23,3,1
38844.0,6,235,2015,8,3,18,6,34,23,3,1
38429.0,6,235,2015,8,3,19,6,34,23,3,1
37274.0,6,235,2015,8,3,20,6,34,23,3,1
37244.0,6,235,2015,8,3,21,6,34,23,3,1
35564.0,6,235,2015,8,3,22,6,34,23,3,1
32801.0,6,235,2015,8,3,23,6,34,23,3,1
30040.0,0,236,2015,8,3,0,0,35,24,3,0
27742.0,0,236,2015,8,3,1,0,35,24,3,0
26280.0,0,236,2015,8,3,2,0,35,24,3,0
25329.0,0,236,2015,8,3,3,0,35,24,3,0
24932.0,0,236,2015,8,3,4,0,35,24,3,0
25313.0,0,236,2015,8,3,5,0,35,24,3,0
26844.0,0,236,2015,8,3,6,0,35,24,3,0
29146.0,0,236,2015,8,3,7,0,35,24,3,0
31264.0,0,236,2015,8,3,8,0,35,24,3,0
33332.0,0,236,2015,8,3,9,0,35,24,3,0
35424.0,0,236,2015,8,3,10,0,35,24,3,0
37747.0,0,236,2015,8,3,11,0,35,24,3,0
40091.0,0,236,2015,8,3,12,0,35,24,3,0
42464.0,0,236,2015,8,3,13,0,35,24,3,0
44549.0,0,236,2015,8,3,14,0,35,24,3,0
46046.0,0,236,2015,8,3,15,0,35,24,3,0
46904.0,0,236,2015,8,3,16,0,35,24,3,0
47314.0,0,236,2015,8,3,17,0,35,24,3,0
47044.0,0,236,2015,8,3,18,0,35,24,3,0
45548.0,0,236,2015,8,3,19,0,35,24,3,0
43870.0,0,236,2015,8,3,20,0,35,24,3,0
43257.0,0,236,2015,8,3,21,0,35,24,3,0
40846.0,0,236,2015,8,3,22,0,35,24,3,0
37387.0,0,236,2015,8,3,23,0,35,24,3,0
34002.0,1,237,2015,8,3,0,1,35,25,3,0
31377.0,1,237,2015,8,3,1,1,35,25,3,0
29629.0,1,237,2015,8,3,2,1,35,25,3,0
28404.0,1,237,2015,8,3,3,1,35,25,3,0
27768.0,1,237,2015,8,3,4,1,35,25,3,0
27848.0,1,237,2015,8,3,5,1,35,25,3,0
29260.0,1,237,2015,8,3,6,1,35,25,3,0
31554.0,1,237,2015,8,3,7,1,35,25,3,0
33385.0,1,237,2015,8,3,8,1,35,25,3,0
35422.0,1,237,2015,8,3,9,1,35,25,3,0
37531.0,1,237,2015,8,3,10,1,35,25,3,0
39655.0,1,237,2015,8,3,11,1,35,25,3,0
41299.0,1,237,2015,8,3,12,1,35,25,3,0
42606.0,1,237,2015,8,3,13,1,35,25,3,0
43920.0,1,237,2015,8,3,14,1,35,25,3,0
44763.0,1,237,2015,8,3,15,1,35,25,3,0
45507.0,1,237,2015,8,3,16,1,35,25,3,0
46102.0,1,237,2015,8,3,17,1,35,25,3,0
45911.0,1,237,2015,8,3,18,1,35,25,3,0
44111.0,1,237,2015,8,3,19,1,35,25,3,0
41780.0,1,237,2015,8,3,20,1,35,25,3,0
40737.0,1,237,2015,8,3,21,1,35,25,3,0
37995.0,1,237,2015,8,3,22,1,35,25,3,0
34298.0,1,237,2015,8,3,23,1,35,25,3,0
30745.0,2,238,2015,8,3,0,2,35,26,3,0
28061.0,2,238,2015,8,3,1,2,35,26,3,0
26304.0,2,238,2015,8,3,2,2,35,26,3,0
25177.0,2,238,2015,8,3,3,2,35,26,3,0
24585.0,2,238,2015,8,3,4,2,35,26,3,0
24772.0,2,238,2015,8,3,5,2,35,26,3,0
26219.0,2,238,2015,8,3,6,2,35,26,3,0
28448.0,2,238,2015,8,3,7,2,35,26,3,0
30233.0,2,238,2015,8,3,8,2,35,26,3,0
31936.0,2,238,2015,8,3,9,2,35,26,3,0
33478.0,2,238,2015,8,3,10,2,35,26,3,0
34858.0,2,238,2015,8,3,11,2,35,26,3,0
36163.0,2,238,2015,8,3,12,2,35,26,3,0
37208.0,2,238,2015,8,3,13,2,35,26,3,0
38413.0,2,238,2015,8,3,14,2,35,26,3,0
39278.0,2,238,2015,8,3,15,2,35,26,3,0
39813.0,2,238,2015,8,3,16,2,35,26,3,0
40200.0,2,238,2015,8,3,17,2,35,26,3,0
39984.0,2,238,2015,8,3,18,2,35,26,3,0
38680.0,2,238,2015,8,3,19,2,35,26,3,0
37154.0,2,238,2015,8,3,20,2,35,26,3,0
36875.0,2,238,2015,8,3,21,2,35,26,3,0
34774.0,2,238,2015,8,3,22,2,35,26,3,0
31780.0,2,238,2015,8,3,23,2,35,26,3,0
28800.0,3,239,2015,8,3,0,3,35,27,3,0
26475.0,3,239,2015,8,3,1,3,35,27,3,0
24955.0,3,239,2015,8,3,2,3,35,27,3,0
24048.0,3,239,2015,8,3,3,3,35,27,3,0
23600.0,3,239,2015,8,3,4,3,35,27,3,0
23783.0,3,239,2015,8,3,5,3,35,27,3,0
25300.0,3,239,2015,8,3,6,3,35,27,3,0
27474.0,3,239,2015,8,3,7,3,35,27,3,0
29332.0,3,239,2015,8,3,8,3,35,27,3,0
31089.0,3,239,2015,8,3,9,3,35,27,3,0
32562.0,3,239,2015,8,3,10,3,35,27,3,0
33905.0,3,239,2015,8,3,11,3,35,27,3,0
34978.0,3,239,2015,8,3,12,3,35,27,3,0
35999.0,3,239,2015,8,3,13,3,35,27,3,0
36974.0,3,239,2015,8,3,14,3,35,27,3,0
37521.0,3,239,2015,8,3,15,3,35,27,3,0
37735.0,3,239,2015,8,3,16,3,35,27,3,0
37819.0,3,239,2015,8,3,17,3,35,27,3,0
37561.0,3,239,2015,8,3,18,3,35,27,3,0
36552.0,3,239,2015,8,3,19,3,35,27,3,0
35528.0,3,239,2015,8,3,20,3,35,27,3,0
35658.0,3,239,2015,8,3,21,3,35,27,3,0
33804.0,3,239,2015,8,3,22,3,35,27,3,0
30909.0,3,239,2015,8,3,23,3,35,27,3,0
28066.0,4,240,2015,8,3,0,4,35,28,3,0
25793.0,4,240,2015,8,3,1,4,35,28,3,0
24413.0,4,240,2015,8,3,2,4,35,28,3,0
23515.0,4,240,2015,8,3,3,4,35,28,3,0
23080.0,4,240,2015,8,3,4,4,35,28,3,0
23331.0,4,240,2015,8,3,5,4,35,28,3,0
24717.0,4,240,2015,8,3,6,4,35,28,3,0
26788.0,4,240,2015,8,3,7,4,35,28,3,0
28685.0,4,240,2015,8,3,8,4,35,28,3,0
30460.0,4,240,2015,8,3,9,4,35,28,3,0
31971.0,4,240,2015,8,3,10,4,35,28,3,0
33394.0,4,240,2015,8,3,11,4,35,28,3,0
34559.0,4,240,2015,8,3,12,4,35,28,3,0
35714.0,4,240,2015,8,3,13,4,35,28,3,0
36686.0,4,240,2015,8,3,14,4,35,28,3,0
37465.0,4,240,2015,8,3,15,4,35,28,3,0
38125.0,4,240,2015,8,3,16,4,35,28,3,0
38708.0,4,240,2015,8,3,17,4,35,28,3,0
38740.0,4,240,2015,8,3,18,4,35,28,3,0
37522.0,4,240,2015,8,3,19,4,35,28,3,0
35972.0,4,240,2015,8,3,20,4,35,28,3,0
35533.0,4,240,2015,8,3,21,4,35,28,3,0
33643.0,4,240,2015,8,3,22,4,35,28,3,0
31126.0,4,240,2015,8,3,23,4,35,28,3,0
28422.0,5,241,2015,8,3,0,5,35,29,3,1
26163.0,5,241,2015,8,3,1,5,35,29,3,1
24636.0,5,241,2015,8,3,2,5,35,29,3,1
23606.0,5,241,2015,8,3,3,5,35,29,3,1
22975.0,5,241,2015,8,3,4,5,35,29,3,1
22755.0,5,241,2015,8,3,5,5,35,29,3,1
23080.0,5,241,2015,8,3,6,5,35,29,3,1
23531.0,5,241,2015,8,3,7,5,35,29,3,1
24691.0,5,241,2015,8,3,8,5,35,29,3,1
26978.0,5,241,2015,8,3,9,5,35,29,3,1
29302.0,5,241,2015,8,3,10,5,35,29,3,1
31375.0,5,241,2015,8,3,11,5,35,29,3,1
33218.0,5,241,2015,8,3,12,5,35,29,3,1
34773.0,5,241,2015,8,3,13,5,35,29,3,1
36224.0,5,241,2015,8,3,14,5,35,29,3,1
37358.0,5,241,2015,8,3,15,5,35,29,3,1
38416.0,5,241,2015,8,3,16,5,35,29,3,1
39257.0,5,241,2015,8,3,17,5,35,29,3,1
39309.0,5,241,2015,8,3,18,5,35,29,3,1
38342.0,5,241,2015,8,3,19,5,35,29,3,1
37055.0,5,241,2015,8,3,20,5,35,29,3,1
36822.0,5,241,2015,8,3,21,5,35,29,3,1
35161.0,5,241,2015,8,3,22,5,35,29,3,1
32808.0,5,241,2015,8,3,23,5,35,29,3,1
30241.0,6,242,2015,8,3,0,6,35,30,3,1
27923.0,6,242,2015,8,3,1,6,35,30,3,1
26241.0,6,242,2015,8,3,2,6,35,30,3,1
25006.0,6,242,2015,8,3,3,6,35,30,3,1
24174.0,6,242,2015,8,3,4,6,35,30,3,1
23778.0,6,242,2015,8,3,5,6,35,30,3,1
23839.0,6,242,2015,8,3,6,6,35,30,3,1
23993.0,6,242,2015,8,3,7,6,35,30,3,1
24892.0,6,242,2015,8,3,8,6,35,30,3,1
27270.0,6,242,2015,8,3,9,6,35,30,3,1
29855.0,6,242,2015,8,3,10,6,35,30,3,1
32392.0,6,242,2015,8,3,11,6,35,30,3,1
34944.0,6,242,2015,8,3,12,6,35,30,3,1
37286.0,6,242,2015,8,3,13,6,35,30,3,1
39290.0,6,242,2015,8,3,14,6,35,30,3,1
40872.0,6,242,2015,8,3,15,6,35,30,3,1
42081.0,6,242,2015,8,3,16,6,35,30,3,1
43017.0,6,242,2015,8,3,17,6,35,30,3,1
43205.0,6,242,2015,8,3,18,6,35,30,3,1
42233.0,6,242,2015,8,3,19,6,35,30,3,1
41658.0,6,242,2015,8,3,20,6,35,30,3,1
41582.0,6,242,2015,8,3,21,6,35,30,3,1
39473.0,6,242,2015,8,3,22,6,35,30,3,1
36486.0,6,242,2015,8,3,23,6,35,30,3,1
33430.0,0,243,2015,8,3,0,0,36,31,3,0
30978.0,0,243,2015,8,3,1,0,36,31,3,0
29336.0,0,243,2015,8,3,2,0,36,31,3,0
28270.0,0,243,2015,8,3,3,0,36,31,3,0
